order_id,customer_id,customer_age,email,region,category,product_name,quantity,unit_price,discount,total_amount,payment_method,status,rating,sale_date
ORD-02065,CUST-2028,18,user2065@example.com,Central,Books,Books Item 273,19,436.26,0.15,7045.6,crypto,pending,3.2,2023-12-29
ORD-00451,CUST-4961,70,,West,Beauty,Beauty Item 432,10,92.2,0.04,885.12,crypto,pending,4.4,2023-12-20
ORD-00700,CUST-2807,70,user700@example.com,Central,Sports,Sports Item 313,2,271.97,0.22,424.27,paypal,pending,1.9,2023-07-24
ORD-02075,CUST-9357,30,user2075@example.com,West,Electronics,Electronics Item 227,12,414.03,0.08,4570.89,paypal,refunded,1.7,2023-08-28
ORD-00429,CUST-4857,18,user429@example.com,East,Home,Home Item 108,4,537.23,0.07,1998.5,debit_card,refunded,4.9,2023-06-08
ORD-00011,CUST-1964,22,user11@example.com,South,Home,Home Item 35,15,900.11,0.14,11611.42,credit_card,cancelled,1.9,2023-07-24
ORD-02095,CUST-9397,58,user2095@example.com,North,Food,Food Item 379,14,30.94,0.04,415.83,credit_card,completed,4.3,2023-02-26
ORD-01945,CUST-9481,42,user1945@example.com,Central,Clothing,Clothing Item 67,7,53.04,0.04,356.43,credit_card,refunded,3.8,2023-10-21
ORD-01492,CUST-3909,29,user1492@example.com,West,Books,Books Item 492,9,663.56,0.17,4956.79,bank_transfer,cancelled,2.4,2023-11-17
ORD-00543,CUST-6134,65,user543@example.com,West,Books,Books Item 296,9,120.11,0.03,1048.56,credit_card,cancelled,4.8,2023-04-30
ORD-01047,CUST-8182,49,user1047@example.com,East,Books,Books Item 351,6,42.47,0.01,252.27,debit_card,cancelled,4.5,2023-01-28
ORD-01356,CUST-5127,28,user1356@example.com,South,Food,Food Item 331,12,730.68,0.2,7014.53,credit_card,completed,2.8,2023-02-24
ORD-01272,CUST-5113,50,user1272@example.com,North,Toys,Toys Item 120,7,550.63,0.13,3353.34,credit_card,completed,2.6,2023-09-17
ORD-01667,CUST-6925,72,user1667@example.com,West,Electronics,Electronics Item 40,1,862.38,0.01,853.76,credit_card,refunded,1.3,2023-08-09
ORD-01762,CUST-8697,56,user1762@example.com,West,Toys,Toys Item 121,8,584.9,0.05,4445.24,bank_transfer,refunded,2.0,2023-10-15
ORD-01882,CUST-6950,39,user1882@example.com,Central,Clothing,Clothing Item 153,13,768.28,0.0,9987.64,crypto,refunded,4.2,2023-07-14
ORD-01313,CUST-6384,34,user1313@example.com,East,Home,Home Item 472,20,977.87,0.3,13690.18,credit_card,completed,4.4,2023-03-21
ORD-00936,CUST-9964,57,user936@example.com,East,Sports,Sports Item 276,17,393.73,0.16,5622.46,bank_transfer,completed,3.9,2023-12-15
ORD-01929,CUST-4853,44,user1929@example.com,West,Home,Home Item 254,4,215.51,0.23,663.77,crypto,pending,4.7,2023-07-02
ORD-00765,CUST-3992,45,user765@example.com,South,Home,Home Item 399,17,473.15,0.05,7641.37,credit_card,pending,4.4,2023-01-04
ORD-01944,CUST-8731,74,user1944@example.com,East,Books,Books Item 441,11,715.06,0.23,6056.56,bank_transfer,refunded,3.6,2023-03-30
ORD-01520,CUST-9854,49,user1520@example.com,North,Beauty,Beauty Item 436,10,122.07,0.21,964.35,credit_card,completed,4.0,2023-01-04
ORD-02158,CUST-6416,64,user2158@example.com,South,Books,Books Item 195,9,245.82,0.23,1703.53,debit_card,cancelled,2.5,2023-01-12
ORD-01659,CUST-8779,41,user1659@example.com,North,Books,Books Item 457,1,760.29,0.19,615.83,debit_card,refunded,3.8,2023-02-13
ORD-02096,CUST-1802,35,user2096@example.com,North,Books,Books Item 447,14,839.24,0.18,9634.48,debit_card,pending,,2023-11-07
ORD-00095,CUST-8612,65,user95@example.com,West,Home,Home Item 324,8,734.27,0.19,4758.07,debit_card,pending,2.4,2023-02-04
ORD-00329,CUST-5556,48,user329@example.com,Central,Electronics,Electronics Item 322,20,-5.0,0.07,16429.01,crypto,pending,3.4,2023-10-06
ORD-01804,CUST-7312,57,user1804@example.com,North,Books,Books Item 115,8,610.41,0.21,3857.79,debit_card,refunded,3.5,2023-01-02
ORD-01330,CUST-3372,33,user1330@example.com,West,Books,Books Item 103,6,62.25,0.1,336.15,crypto,refunded,1.1,2023-10-30
ORD-01729,CUST-7563,20,user1729@example.com,East,Electronics,Electronics Item 315,10,107.46,0.12,945.65,bank_transfer,refunded,1.6,2023-10-15
ORD-00195,CUST-2655,72,user195@example.com,East,Electronics,Electronics Item 155,5,588.67,0.28,2119.21,paypal,pending,1.3,2023-01-31
ORD-02119,CUST-9408,56,user2119@example.com,East,Clothing,Clothing Item 356,4,-5.0,0.05,2478.17,bank_transfer,pending,1.4,2023-10-27
ORD-01647,CUST-4901,35,user1647@example.com,East,Electronics,Electronics Item 107,13,427.51,0.05,5279.75,bank_transfer,cancelled,2.2,2023-05-31
ORD-00109,CUST-6364,36,user109@example.com,Central,Toys,Toys Item 370,4,271.13,0.07,1008.6,paypal,pending,2.7,2023-05-04
ORD-00686,CUST-8439,50,user686@example.com,North,Sports,Sports Item 86,10,344.86,0.04,3310.66,credit_card,refunded,3.5,2023-11-07
ORD-01246,CUST-8350,38,user1246@example.com,North,Sports,Sports Item 29,6,682.85,0.1,3687.39,paypal,completed,3.0,2023-10-27
ORD-01905,CUST-4739,35,user1905@example.com,South,Beauty,Beauty Item 96,11,383.21,0.0,4215.31,debit_card,completed,2.1,2023-09-28
ORD-01421,CUST-2030,27,user1421@example.com,East,Beauty,Beauty Item 259,1,450.4,0.09,409.86,paypal,completed,2.6,2023-06-08
ORD-01323,CUST-2613,73,user1323@example.com,South,Home,Home Item 120,16,250.55,0.1,3607.92,crypto,cancelled,1.3,2023-03-04
ORD-02122,CUST-3449,35,user2122@example.com,North,Home,Home Item 287,20,951.88,0.27,13897.45,credit_card,completed,5.0,2023-08-23
ORD-01529,CUST-7044,,user1529@example.com,West,Toys,Toys Item 32,10,846.61,0.18,6942.2,debit_card,pending,4.2,2023-06-11
ORD-00691,CUST-5726,40,user691@example.com,East,Beauty,Beauty Item 311,17,281.86,0.26,3545.8,credit_card,pending,2.1,2023-04-18
ORD-00735,CUST-3109,61,user735@example.com,Central,Beauty,Beauty Item 260,17,835.05,0.14,12208.43,bank_transfer,refunded,2.6,2023-03-25
ORD-01076,CUST-5654,25,user1076@example.com,Central,Clothing,Clothing Item 286,9,905.19,0.03,7902.31,debit_card,cancelled,4.6,2023-04-28
ORD-00574,CUST-1223,45,user574@example.com,Central,Home,Home Item 395,7,288.89,0.08,1860.45,debit_card,cancelled,2.5,2023-12-05
ORD-01836,CUST-5499,51,user1836@example.com,South,Food,Food Item 234,5,244.42,0.01,1209.88,paypal,pending,1.8,2023-08-20
ORD-01954,CUST-6734,56,user1954@example.com,North,Beauty,Beauty Item 440,16,398.19,0.2,5096.83,credit_card,pending,2.8,2023-03-10
ORD-01023,CUST-8481,60,user1023@example.com,Central,Food,Food Item 20,8,371.83,0.21,2349.97,credit_card,completed,5.0,2023-07-24
ORD-01803,CUST-8368,48,user1803@example.com,East,Toys,Toys Item 133,5,946.62,0.05,4496.44,crypto,refunded,2.8,2023-06-11
ORD-00609,CUST-4253,62,user609@example.com,North,Home,Home Item 371,14,484.21,0.16,5694.31,crypto,pending,3.3,2023-04-12
ORD-01171,CUST-8940,67,user1171@example.com,South,Books,Books Item 177,13,624.32,0.11,7223.38,debit_card,cancelled,1.1,2023-03-04
ORD-01220,CUST-2945,42,user1220@example.com,Central,Toys,Toys Item 223,8,832.74,0.16,5596.01,debit_card,pending,4.5,2023-08-15
ORD-02047,CUST-3705,56,user2047@example.com,South,Food,Food Item 184,7,834.23,0.19,4730.08,bank_transfer,cancelled,2.6,2023-07-05
ORD-00681,CUST-5817,38,user681@example.com,Central,Beauty,Beauty Item 16,3,643.67,0.26,1428.95,debit_card,cancelled,4.9,2023-12-15
ORD-00769,CUST-4983,65,user769@example.com,South,Electronics,Electronics Item 167,11,430.36,0.11,4213.22,bank_transfer,refunded,3.0,2023-07-11
ORD-00486,CUST-4678,44,user486@example.com,North,Beauty,Beauty Item 143,2,854.58,0.1,1538.24,bank_transfer,refunded,2.9,2023-01-02
ORD-00475,CUST-3992,38,user475@example.com,East,Electronics,Electronics Item 394,11,439.83,0.12,4257.55,credit_card,pending,4.9,2023-09-09
ORD-00252,CUST-9397,23,user252@example.com,South,Electronics,Electronics Item 83,1,574.85,0.12,505.87,debit_card,pending,4.6,2023-03-05
ORD-00759,CUST-1199,35,user759@example.com,Central,Electronics,Electronics Item 460,3,345.65,0.09,943.62,debit_card,pending,1.5,2023-07-14
ORD-00288,CUST-8126,46,user288@example.com,Central,Toys,Toys Item 328,15,975.1,0.16,12286.26,crypto,cancelled,3.2,2023-06-16
ORD-00127,CUST-2904,75,user127@example.com,South,Home,Home Item 368,3,917.65,0.03,2670.36,crypto,refunded,1.6,2023-09-28
ORD-00781,CUST-6296,42,user781@example.com,North,Sports,Sports Item 73,8,999.7,0.03,7757.67,debit_card,pending,,2023-08-11
ORD-00531,CUST-2512,34,user531@example.com,West,Electronics,Electronics Item 204,5,265.02,0.14,1139.59,crypto,completed,3.7,2023-11-20
ORD-00188,CUST-4246,69,user188@example.com,West,Toys,Toys Item 191,18,749.33,0.07,12543.78,credit_card,cancelled,1.2,2023-07-27
ORD-01196,CUST-4578,48,user1196@example.com,North,Beauty,Beauty Item 134,7,334.11,0.1,2104.89,paypal,cancelled,2.7,2023-09-28
ORD-00675,CUST-5709,65,user675@example.com,Central,Home,Home Item 238,20,436.9,0.13,7602.06,bank_transfer,cancelled,3.2,2023-01-15
ORD-02118,CUST-5981,60,user2118@example.com,Central,Beauty,Beauty Item 92,11,554.16,0.13,5303.31,debit_card,completed,1.7,2023-06-18
ORD-02165,CUST-1555,34,user2165@example.com,East,Food,Food Item 219,9,705.22,0.14,5458.4,paypal,completed,3.3,2023-07-03
ORD-01848,CUST-8850,75,user1848@example.com,Central,Books,Books Item 453,1,688.42,0.28,495.66,crypto,pending,2.0,2023-12-10
ORD-01683,CUST-3489,69,user1683@example.com,North,Electronics,Electronics Item 325,17,638.26,0.05,10307.9,bank_transfer,cancelled,1.6,2023-01-09
ORD-01760,CUST-7094,39,user1760@example.com,East,Sports,Sports Item 416,19,649.2,0.06,11594.71,credit_card,completed,1.4,2023-01-02
ORD-01488,CUST-3885,20,user1488@example.com,North,Books,Books Item 191,17,144.94,0.04,2365.42,bank_transfer,pending,4.5,2023-05-08
ORD-00627,CUST-2225,22,user627@example.com,Central,Books,Books Item 458,15,569.63,0.1,7690.01,bank_transfer,refunded,3.1,2023-06-18
ORD-01005,CUST-1417,66,user1005@example.com,North,Beauty,Beauty Item 485,13,67.29,0.02,857.27,credit_card,refunded,1.3,2023-11-04
ORD-00860,CUST-4277,27,user860@example.com,South,Books,Books Item 491,1,330.58,0.25,247.94,crypto,completed,2.9,2023-05-07
ORD-02027,CUST-6964,28,user2027@example.com,East,Home,Home Item 469,17,799.44,0.17,11280.1,bank_transfer,pending,3.5,2023-01-30
ORD-01696,CUST-9240,48,user1696@example.com,Central,Food,Food Item 251,3,234.89,0.19,570.78,paypal,refunded,4.1,2023-06-21
ORD-00800,CUST-8212,63,user800@example.com,West,Clothing,Clothing Item 294,4,966.89,0.07,3596.83,crypto,completed,2.6,2023-10-22
ORD-01115,CUST-8552,,user1115@example.com,East,Electronics,Electronics Item 172,10,977.88,0.17,8116.4,crypto,cancelled,2.5,2023-07-14
ORD-01593,CUST-7823,32,user1593@example.com,West,Sports,Sports Item 111,17,202.31,0.09,3129.74,bank_transfer,refunded,3.6,2023-12-08
ORD-00782,CUST-7797,20,user782@example.com,South,Electronics,Electronics Item 215,5,521.02,0.04,2500.9,debit_card,pending,4.5,2023-10-17
ORD-01098,CUST-3725,75,user1098@example.com,West,Toys,Toys Item 87,20,734.77,0.29,10433.73,credit_card,pending,2.0,2023-10-03
ORD-00161,CUST-9109,40,user161@example.com,West,Food,Food Item 351,6,318.0,0.14,1640.88,bank_transfer,refunded,1.8,2023-05-28
ORD-01966,CUST-6871,73,user1966@example.com,Central,Toys,Toys Item 46,8,990.5,0.15,6735.4,credit_card,pending,3.7,2023-11-27
ORD-00821,CUST-4514,65,user821@example.com,North,Home,Home Item 235,18,57.17,0.25,771.79,debit_card,pending,3.0,2023-04-07
ORD-00998,CUST-6072,54,user998@example.com,Central,Sports,Sports Item 317,5,537.58,0.11,2392.23,debit_card,pending,1.4,2023-02-15
ORD-01955,CUST-7372,29,user1955@example.com,East,Home,Home Item 177,5,756.01,0.02,3704.45,debit_card,cancelled,1.9,2023-06-07
ORD-00356,CUST-5129,57,user356@example.com,South,Food,Food Item 316,19,56.36,0.3,749.59,paypal,cancelled,1.5,2023-10-24
ORD-01854,CUST-2603,61,user1854@example.com,West,Toys,Toys Item 239,17,312.88,0.25,3989.22,bank_transfer,completed,3.8,2023-07-13
ORD-01082,CUST-1517,66,user1082@example.com,South,Home,Home Item 357,1,910.45,0.11,810.3,paypal,cancelled,1.5,2023-07-25
ORD-00460,CUST-5698,46,user460@example.com,Central,Food,Food Item 88,12,337.93,0.04,3892.95,credit_card,cancelled,1.0,2023-02-20
ORD-01288,CUST-4233,67,user1288@example.com,East,Beauty,Beauty Item 118,19,738.28,0.23,10801.04,paypal,cancelled,2.6,2023-01-26
ORD-01138,CUST-1181,66,user1138@example.com,North,Home,Home Item 253,8,25.41,0.12,178.89,debit_card,refunded,2.3,2023-10-25
ORD-00275,CUST-6785,42,user275@example.com,Central,Toys,Toys Item 275,19,862.7,0.14,14096.52,credit_card,cancelled,3.7,2023-12-15
ORD-02137,CUST-6245,32,user2137@example.com,South,Clothing,Clothing Item 489,17,816.92,0.2,11110.11,credit_card,completed,3.7,2023-08-14
ORD-00913,CUST-5705,33,user913@example.com,West,Sports,Sports Item 271,15,249.56,0.05,3556.23,bank_transfer,refunded,1.2,2023-10-21
ORD-01767,CUST-5237,63,user1767@example.com,West,Electronics,Electronics Item 492,4,680.37,0.04,2612.62,paypal,refunded,4.3,2023-11-19
ORD-02135,CUST-3332,18,user2135@example.com,South,Books,Books Item 122,14,233.23,0.23,2514.22,paypal,pending,1.1,2023-12-11
ORD-00639,CUST-6695,32,user639@example.com,East,Books,Books Item 362,20,701.01,0.12,12337.78,crypto,cancelled,2.1,2023-05-22
ORD-01333,CUST-9029,27,user1333@example.com,West,Books,Books Item 311,6,64.34,0.05,366.74,credit_card,refunded,1.3,2023-08-22
ORD-00243,CUST-3636,29,user243@example.com,Central,Sports,Sports Item 434,15,181.54,0.2,2178.48,paypal,completed,1.2,2023-04-10
ORD-00729,CUST-1467,75,user729@example.com,South,Beauty,Beauty Item 263,10,44.93,0.28,323.5,debit_card,cancelled,2.7,2023-09-05
ORD-01746,CUST-3751,29,user1746@example.com,East,Books,Books Item 104,12,127.59,0.17,1270.8,debit_card,pending,,2023-08-13
ORD-01542,CUST-9042,57,user1542@example.com,Central,Home,Home Item 104,20,660.41,0.15,11226.97,bank_transfer,refunded,4.0,2023-08-12
ORD-01657,CUST-9475,71,user1657@example.com,East,Home,Home Item 294,16,430.69,0.05,6546.49,debit_card,refunded,1.3,2023-10-03
ORD-01016,CUST-3800,18,user1016@example.com,South,Books,Books Item 115,13,520.68,0.24,5144.32,paypal,cancelled,,2023-09-12
ORD-01956,CUST-6488,47,user1956@example.com,North,Books,Books Item 222,8,15.06,0.27,87.95,crypto,cancelled,4.1,2023-08-15
ORD-01983,CUST-9720,24,user1983@example.com,West,Beauty,Beauty Item 42,12,41.0,0.11,437.88,crypto,refunded,3.4,2023-04-08
ORD-00737,CUST-8454,27,,West,Food,Food Item 25,14,534.05,0.12,6579.5,bank_transfer,cancelled,3.8,2023-02-27
ORD-00247,CUST-9814,75,user247@example.com,Central,Home,Home Item 4,17,803.79,0.13,11888.05,credit_card,pending,1.3,2023-09-22
ORD-01728,CUST-3413,59,user1728@example.com,North,Beauty,Beauty Item 145,5,741.75,0.11,3300.79,crypto,refunded,3.5,2023-08-27
ORD-00714,CUST-8756,39,user714@example.com,South,Clothing,Clothing Item 87,5,797.89,0.18,3271.35,credit_card,pending,3.4,2023-10-16
ORD-01840,CUST-4197,69,user1840@example.com,North,Home,Home Item 169,1,321.26,0.01,318.05,debit_card,cancelled,3.8,2023-03-02
ORD-01996,CUST-9849,56,user1996@example.com,West,Electronics,Electronics Item 223,5,966.25,0.29,3430.19,credit_card,pending,1.3,2023-10-26
ORD-00311,CUST-2843,33,user311@example.com,West,Beauty,Beauty Item 217,19,200.12,0.18,3117.87,paypal,cancelled,2.7,2023-09-07
ORD-00552,CUST-9788,73,user552@example.com,Central,Beauty,Beauty Item 251,10,573.56,0.03,5563.53,credit_card,completed,4.3,2023-11-27
ORD-02173,CUST-3225,42,user2173@example.com,South,Beauty,Beauty Item 273,0,665.45,0.03,7100.35,crypto,pending,1.5,2023-05-23
ORD-01635,CUST-2093,24,user1635@example.com,East,Food,Food Item 427,5,911.21,0.23,3508.16,bank_transfer,refunded,4.3,2023-11-06
ORD-01539,CUST-3476,19,user1539@example.com,South,Clothing,Clothing Item 351,13,481.06,0.16,5253.18,bank_transfer,completed,3.5,2023-12-12
ORD-00766,CUST-7491,61,user766@example.com,South,Sports,Sports Item 437,17,308.85,0.23,4042.85,debit_card,pending,3.3,2023-04-20
ORD-01778,CUST-6145,22,user1778@example.com,East,Books,Books Item 255,10,613.18,0.08,5641.26,credit_card,refunded,1.4,2023-06-28
ORD-00297,CUST-3061,66,user297@example.com,West,Toys,Toys Item 120,3,687.51,0.1,1856.28,paypal,cancelled,3.6,2023-03-22
ORD-02014,CUST-9607,36,user2014@example.com,South,Home,Home Item 409,9,558.96,0.28,3622.06,bank_transfer,refunded,4.9,2023-11-05
ORD-00571,CUST-2688,34,user571@example.com,Central,Food,Food Item 313,17,190.92,0.08,2985.99,debit_card,pending,4.3,2023-11-13
ORD-00131,CUST-7868,27,user131@example.com,Central,Beauty,Beauty Item 393,18,382.38,0.07,6401.04,credit_card,pending,3.9,2023-08-26
ORD-00748,CUST-8600,58,user748@example.com,East,Home,Home Item 423,4,665.91,0.21,2104.28,bank_transfer,pending,2.6,2023-06-13
ORD-02064,CUST-1794,23,user2064@example.com,North,Electronics,Electronics Item 313,12,374.94,0.23,3464.45,debit_card,pending,1.8,2023-02-15
ORD-01358,CUST-4794,45,user1358@example.com,Central,Sports,Sports Item 39,11,828.88,0.02,8935.33,credit_card,completed,4.3,2023-01-01
ORD-01360,CUST-7404,61,user1360@example.com,East,Toys,Toys Item 112,2,323.77,0.08,595.74,crypto,cancelled,1.2,2023-08-25
ORD-01742,CUST-9384,74,user1742@example.com,Central,Electronics,Electronics Item 405,16,953.59,0.17,12663.68,bank_transfer,pending,4.0,2023-02-25
ORD-02061,CUST-6834,62,user2061@example.com,North,Books,Books Item 155,7,376.14,0.29,1869.42,crypto,completed,2.7,2023-10-13
ORD-00649,CUST-5997,55,user649@example.com,North,Sports,Sports Item 153,6,566.08,0.2,2717.18,crypto,refunded,2.0,2023-06-04
ORD-00945,CUST-1280,30,user945@example.com,East,Toys,Toys Item 333,18,771.98,0.12,12228.16,paypal,refunded,,2023-12-03
ORD-01248,CUST-4790,54,user1248@example.com,West,Toys,Toys Item 262,4,359.62,0.09,1309.02,crypto,completed,4.4,2023-02-27
ORD-00157,CUST-8080,45,user157@example.com,West,Food,Food Item 15,8,518.41,0.17,3442.24,crypto,pending,2.6,2023-12-13
ORD-00398,CUST-4678,20,user398@example.com,North,Food,Food Item 406,7,190.07,0.11,1184.14,credit_card,pending,3.3,2023-12-30
ORD-00712,CUST-4703,47,user712@example.com,East,Electronics,Electronics Item 322,10,702.95,0.06,6607.73,credit_card,pending,2.9,2023-02-04
ORD-00854,CUST-5549,43,user854@example.com,South,Food,Food Item 98,5,594.97,0.06,2796.36,bank_transfer,refunded,1.8,2023-12-05
ORD-00164,CUST-4390,73,user164@example.com,North,Clothing,Clothing Item 292,8,213.83,0.22,1334.3,paypal,cancelled,1.7,2023-08-13
ORD-01070,CUST-3286,69,,North,Sports,Sports Item 110,19,570.61,0.03,10516.34,bank_transfer,completed,4.6,2023-12-19
ORD-01865,CUST-3987,57,user1865@example.com,North,Electronics,Electronics Item 283,2,211.17,0.25,316.75,debit_card,pending,2.9,2023-03-30
ORD-00845,CUST-2859,46,user845@example.com,North,Sports,Sports Item 416,18,196.94,0.08,3261.33,debit_card,completed,3.7,2023-06-27
ORD-01091,CUST-7971,58,user1091@example.com,South,Food,Food Item 439,14,339.82,0.09,4329.31,debit_card,completed,1.9,2023-03-08
ORD-02180,CUST-3948,28,user2180@example.com,South,Food,Food Item 306,1,562.97,0.19,456.01,paypal,refunded,3.3,2023-03-19
ORD-00625,CUST-9378,54,user625@example.com,East,Sports,Sports Item 301,11,624.79,0.18,5635.61,bank_transfer,cancelled,4.3,2023-11-02
ORD-00521,CUST-3177,54,user521@example.com,East,Toys,Toys Item 90,4,713.96,0.24,2170.44,paypal,refunded,3.4,2023-06-04
ORD-01718,CUST-9748,40,user1718@example.com,Central,Beauty,Beauty Item 110,16,999.85,0.11,14237.86,paypal,completed,1.2,2023-04-12
ORD-00612,CUST-8517,40,user612@example.com,West,Clothing,Clothing Item 192,16,650.66,0.14,8953.08,debit_card,pending,4.9,2023-09-15
ORD-00726,CUST-1515,65,user726@example.com,North,Sports,Sports Item 265,7,345.47,0.29,1716.99,debit_card,refunded,4.1,2023-06-27
ORD-00193,CUST-6878,71,user193@example.com,Central,Electronics,Electronics Item 15,8,577.81,0.29,3281.96,paypal,pending,1.9,2023-05-17
ORD-01693,CUST-6435,50,user1693@example.com,West,Food,Food Item 353,13,495.95,0.24,4899.99,debit_card,pending,3.5,2023-04-24
ORD-00499,CUST-3071,72,user499@example.com,Central,Beauty,Beauty Item 496,8,921.4,0.23,5675.82,crypto,refunded,2.3,2023-11-03
ORD-01143,CUST-6640,74,user1143@example.com,South,Home,Home Item 116,17,190.6,0.08,2980.98,crypto,completed,1.0,2023-07-09
ORD-01383,CUST-6345,44,user1383@example.com,North,Clothing,Clothing Item 339,15,163.54,0.05,2330.44,credit_card,refunded,4.1,2023-09-23
ORD-00812,CUST-3938,22,user812@example.com,South,Electronics,Electronics Item 16,12,589.5,0.23,5446.98,bank_transfer,completed,3.9,2023-01-04
ORD-00859,CUST-3344,64,user859@example.com,East,Home,Home Item 435,3,531.58,0.14,1371.48,credit_card,refunded,4.1,2023-03-17
ORD-01506,CUST-6392,27,user1506@example.com,East,Electronics,Electronics Item 284,3,876.78,0.18,2156.88,paypal,pending,1.8,2023-10-06
